date,sales
13-03-21,1.3
13-03-21,2.8
13-03-21,0.4
13-03-21,0.3
13-03-21,0.8
13-03-21,0.1
13-03-21, -   
13-03-21,0.5
13-03-21,0.4
13-03-21,0
13-03-21,0.2
15-03-21,0.4
15-03-21,1.7
15-03-21,0.2
15-03-21,0.1
15-03-21,0.1
15-03-21,0.3
15-03-21,0.3
15-03-21,0.1
15-03-21,0.1
15-03-21,0.1
15-03-21,0.8
15-03-21,0.1
15-03-21,0.3
15-03-21,1.1
15-03-21,0.1
15-03-21,0.2
15-03-21,0.4
15-03-21,0.1
15-03-21,0.8
15-03-21,0.1
15-03-21,0.1
15-03-21,0
15-03-21,0.3
15-03-21,0.1
15-03-21,0.1
15-03-21,0.1
15-03-21,0.2
15-03-21,0.1
15-03-21,0.3
15-03-21,0.1
16-03-21,0.8
16-03-21, -   
16-03-21,0.1
16-03-21,2.5
16-03-21,0.5
16-03-21,0.3
16-03-21,0.5
16-03-21,0.1
16-03-21,0.7
16-03-21,0.5
16-03-21, -   
16-03-21,0.5
16-03-21,0.1
16-03-21,0.1
16-03-21,0.1
17-03-21,1
17-03-21,0.8
17-03-21,0.1
17-03-21,0.1
17-03-21,0.2
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.2
17-03-21, -   
17-03-21,0.5
17-03-21,0.4
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
17-03-21,0.2
17-03-21,0.1
17-03-21,0.9
17-03-21,0.2
17-03-21,0
17-03-21,0.1
17-03-21,0.1
17-03-21,0.1
18-03-21,0.2
18-03-21,0.5
18-03-21,0.2
18-03-21,0.2
18-03-21,0.2
18-03-21,0.2
18-03-21,0.2
18-03-21,0.2
18-03-21,0.4
18-03-21,0.2
18-03-21,0.2
18-03-21,0.7
18-03-21,0.8
18-03-21, -   
18-03-21, -   
18-03-21,0.4
18-03-21,1.8
18-03-21,0.1
18-03-21,0.5
18-03-21,0.4
18-03-21,0.1
18-03-21,0.2
18-03-21,0.4
18-03-21,0.1
18-03-21,0.1
18-03-21,0.1
18-03-21,0.1
18-03-21,0.1
18-03-21,0.5
18-03-21,0.2
18-03-21,0.1
18-03-21, -   
18-03-21,0.1
18-03-21,0.2
18-03-21,0.1
18-03-21,0.3
18-03-21,0.1
18-03-21,0.2
19-03-21,0.1
19-03-21,0.1
19-03-21,0.9
19-03-21,0.6
19-03-21, -   
19-03-21,1.6
19-03-21,3.8
19-03-21,0.7
19-03-21,0.1
19-03-21,0.3
19-03-21,0.3
19-03-21,0.3
19-03-21,0.6
19-03-21,0.8
19-03-21,0.1
19-03-21, -   
19-03-21,0.1
19-03-21,0.1
19-03-21,0.1
19-03-21,0.1
19-03-21,0.1
19-03-21,0.1
19-03-21,0.4
19-03-21,0.1
19-03-21,0.2
19-03-21,0.1
19-03-21,0
19-03-21,0.1
19-03-21,0.2
20-03-21,0.8
20-03-21,0.4
20-03-21,0.4
20-03-21,0.1
20-03-21,0.8
20-03-21,0.6
20-03-21,0.8
20-03-21,0.1
20-03-21,0.3
20-03-21,1.7
20-03-21,0.5
20-03-21,0.1
20-03-21,0.1
20-03-21,0.5
20-03-21,0
20-03-21,0.2
22-03-21,1.2
22-03-21,0.3
22-03-21, -   
22-03-21,0.2
22-03-21,0.1
22-03-21,0.1
22-03-21,0.8
22-03-21,0.3
22-03-21,0.1
22-03-21,0.8
22-03-21,0.4
22-03-21,0.6
22-03-21,0.1
22-03-21, -   
23-03-21,0.3
23-03-21,0.5
23-03-21,0.1
23-03-21,0.8
23-03-21,0.5
23-03-21,0.6
23-03-21,0.3
23-03-21,0.2
23-03-21,1.4
23-03-21, -   
23-03-21, -   
23-03-21,0.1
23-03-21,0.1
24-03-21,1.3
24-03-21,0.6
24-03-21,0.2
24-03-21,0.1
24-03-21,0.5
24-03-21,0.1
24-03-21,0.2
24-03-21, -   
24-03-21,0.2
24-03-21,0.3
24-03-21, -   
24-03-21,0.7
24-03-21, -   
24-03-21,0.2
24-03-21,0.1
24-03-21,0
24-03-21,0.1
25-03-21,0.3
25-03-21,0.1
25-03-21,0.2
25-03-21,0.2
25-03-21,0.4
25-03-21,0.3
25-03-21,0.8
25-03-21,0.1
25-03-21,0.1
25-03-21,0.3
25-03-21,0.6
25-03-21,0.3
25-03-21,0
25-03-21,0.1
26-03-21,0.3
26-03-21,0.3
26-03-21,0.1
26-03-21,0.2
26-03-21,0.6
26-03-21,0.1
26-03-21,1.3
26-03-21,0.1
26-03-21,2.8
26-03-21,2.3
26-03-21, -   
26-03-21,0.6
26-03-21,0.1
26-03-21, -   
26-03-21,0.2
26-03-21,0.1
26-03-21,0.2
26-03-21,0.2
26-03-21,0.1
26-03-21, -   
26-03-21, -   
26-03-21, -   
26-03-21,0
26-03-21,0.1
26-03-21,0.3
27-03-21,0.1
27-03-21,0.1
27-03-21,0.7
27-03-21,0.2
27-03-21,0.1
27-03-21,0.2
27-03-21,0.2
27-03-21,0.2
27-03-21,0.5
27-03-21,0.5
27-03-21,0.6
27-03-21, -   
27-03-21,0.1
27-03-21,0.2
27-03-21,0.2
27-03-21, -   
28-03-21,0
29-03-21,1.1
29-03-21,0.3
29-03-21,0.1
29-03-21,0.3
29-03-21,0.3
29-03-21,0.5
29-03-21,0.3
29-03-21,0.1
29-03-21,0.2
29-03-21,0.3
29-03-21,1.9
29-03-21,1.4
29-03-21,0.1
29-03-21,0.1
29-03-21,0.1
29-03-21,0.3
29-03-21,0.1
29-03-21,0.8
29-03-21,0.3
29-03-21,0.3
29-03-21,0
29-03-21,0.1
29-03-21,0.3
29-03-21,0.2
29-03-21,0.3
29-03-21,0.3
30-03-21,0.1
30-03-21,0.5
30-03-21,0.1
30-03-21,0.3
30-03-21,0.8
30-03-21,0.6
30-03-21,0.9
30-03-21,1
30-03-21,0.5
30-03-21,0.2
30-03-21,0.4
30-03-21, -   
30-03-21,0.8
30-03-21, -   
30-03-21,0
30-03-21,0.1
31-03-21,0.9
31-03-21,0.6
31-03-21,0.1
31-03-21,0.1
31-03-21,0.1
31-03-21,0.1
31-03-21,0.5
31-03-21,0.1
31-03-21,0.1
31-03-21,0.8
31-03-21,0.7
31-03-21,0.5
31-03-21,0.3
31-03-21,1.7
31-03-21,0.2
31-03-21,0.8
31-03-21,0.1
31-03-21,0.1
31-03-21,0.3
31-03-21,0.1
31-03-21,0.1
31-03-21,0.4
31-03-21,0.1
31-03-21,0.4
31-03-21,0.1
31-03-21,0.2
31-03-21,1.3
31-03-21,0.1
31-03-21,0.2
31-03-21,2
31-03-21,1
31-03-21,0.1
01-04-21,0.4
01-04-21,0.3
01-04-21,0.2
01-04-21,1.2
01-04-21,0.2
01-04-21,0.3
01-04-21,0
01-04-21,0.8
01-04-21,0.1
02-04-21,0.2
02-04-21,0.3
02-04-21,0.1
02-04-21,0.6
02-04-21,0.2
02-04-21,1
02-04-21,0.2
02-04-21,0.5
02-04-21,0.7
02-04-21,0.1
02-04-21,0.4
02-04-21,0.1
02-04-21,0.3
02-04-21,0.3
02-04-21,0.4
02-04-21,0.2
02-04-21,0.1
02-04-21,0.1
02-04-21,0.7
02-04-21,0.4
02-04-21,0.2
02-04-21,0.1
02-04-21,0.1
02-04-21,0.2
03-04-21, -   
03-04-21,0.3
03-04-21,0.3
03-04-21,0.1
03-04-21,0.1
03-04-21,0.5
03-04-21,0.7
03-04-21,0.6
03-04-21,1
03-04-21,1.2
03-04-21,0.2
03-04-21,0.1
03-04-21,0.8
05-04-21,1.7
05-04-21,0.3
05-04-21,0.4
05-04-21,0.5
05-04-21,0.1
05-04-21,0.3
05-04-21,0.2
05-04-21,0.3
05-04-21,1.3
05-04-21,0.2
05-04-21,1.3
05-04-21,0.3
05-04-21,0.1
05-04-21,1.3
05-04-21,0.1
05-04-21,0.1
05-04-21,0.1
05-04-21,0.1
05-04-21, -   
05-04-21,0.1
05-04-21,0.1
05-04-21,0.1
05-04-21,0.3
05-04-21,0.3
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.4
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.3
06-04-21,0.1
06-04-21,0.6
06-04-21,0.2
06-04-21,0.7
06-04-21,0.8
06-04-21,0.9
06-04-21,0.6
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
06-04-21,0.1
07-04-21,0.9
07-04-21,0.5
07-04-21,0.2
07-04-21,0.1
07-04-21,0.1
07-04-21,0.3
07-04-21,0.1
07-04-21,0.2
07-04-21,0.5
07-04-21,0.3
07-04-21,0.3
07-04-21,0.8
07-04-21,0.6
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.1
07-04-21,0.7
07-04-21,0.2
07-04-21,0.1
07-04-21,0.1
07-04-21,0.3
07-04-21,0.1
07-04-21,0.3
07-04-21,0.3
07-04-21,0.2
07-04-21,0.2
07-04-21,0.2
07-04-21,0.1
07-04-21,0.1
08-04-21, -   
08-04-21,0.6
08-04-21,0.1
08-04-21, -   
08-04-21,0.2
08-04-21,0.1
08-04-21,0.3
08-04-21,0.3
08-04-21,0.3
08-04-21,1.4
08-04-21,0.4
08-04-21,0.1
08-04-21, -   
08-04-21,0.3
08-04-21,0.8
08-04-21,0.1
08-04-21,0.1
08-04-21,0.2
08-04-21,0.2
08-04-21,0.9
08-04-21,0.4
08-04-21,0.1
08-04-21,0.2
08-04-21,2
08-04-21,0.1
08-04-21, -   
08-04-21,0.1
08-04-21,0.1
08-04-21, -   
08-04-21, -   
09-04-21,0.1
09-04-21,0.3
09-04-21,0.8
09-04-21,0.2
09-04-21,0.8
09-04-21,0.3
09-04-21,0.3
09-04-21,1
09-04-21,0.2
09-04-21,0.6
09-04-21,0.4
09-04-21,0.2
09-04-21, -   
09-04-21,0.2
09-04-21,0.3
09-04-21, -   
09-04-21,0.3
09-04-21,0.1
09-04-21, -   
09-04-21,0.1
09-04-21,0.1
09-04-21,0.1
09-04-21,0.1
09-04-21,0
09-04-21,0.2
09-04-21,0.2
10-04-21,0.6
10-04-21,0.3
10-04-21,0.1
10-04-21, -   
10-04-21,0.1
10-04-21,0.3
10-04-21, -   
10-04-21,0.8
10-04-21,0.8
10-04-21,0.5
10-04-21,0.2
10-04-21,0.5
10-04-21,0
12-04-21,1
12-04-21,1
12-04-21,2.3
12-04-21,2.1
12-04-21, -   
12-04-21,1.3
12-04-21,1.8
12-04-21,0.4
12-04-21,0.3
12-04-21, -   
12-04-21,0.6
12-04-21,0.1
12-04-21,0
13-04-21,0.3
13-04-21,0.2
13-04-21,0.8
13-04-21,1.3
13-04-21,1
14-04-21,0.3
14-04-21,1.4
14-04-21,0.3
14-04-21,1.1
15-04-21,0.6
15-04-21,0.5
15-04-21,0.3
15-04-21,0.8
15-04-21,2.3
15-04-21,1.2
15-04-21,0.1
15-04-21,0.1
15-04-21,0.6
16-04-21,0.3
16-04-21,0.2
16-04-21,1.3
16-04-21,0.3
16-04-21,0.1
16-04-21,0.6
16-04-21,1
16-04-21,0.1
16-04-21,0.2
16-04-21,0.3
16-04-21,1.6
16-04-21,0.3
16-04-21,1.5
16-04-21,0.2
16-04-21,0.3
16-04-21,0.3
16-04-21,0.3
16-04-21,0.2
16-04-21,0.3
16-04-21,0.1
16-04-21,0.2
16-04-21,0.1
16-04-21,0.2
16-04-21,0.1
16-04-21,0.1
16-04-21,0.1
16-04-21,0.9
16-04-21,0.2
16-04-21,0.1
16-04-21,0.1
16-04-21,0
16-04-21,0.1
16-04-21,0.2
16-04-21,0.3
17-04-21,0.6
17-04-21,0.1
17-04-21,0.4
17-04-21,0.4
17-04-21,0.9
17-04-21,0.9
17-04-21,0.1
17-04-21,0.7
17-04-21,1.9
17-04-21,0.4
17-04-21,0.1
17-04-21,0.8
17-04-21,0.3
17-04-21,0.8
17-04-21,0.3
17-04-21,0.1
17-04-21,0.4
17-04-21,0.1
17-04-21,0.3
17-04-21,0.2
17-04-21,0.7
17-04-21,0.2
17-04-21,0.1
17-04-21,0.2
17-04-21,0.3
19-04-21,0.6
19-04-21,0.6
19-04-21,0.3
19-04-21,0.1
19-04-21,0.1
19-04-21,0.7
19-04-21,0.3
19-04-21,0.3
19-04-21,1.4
19-04-21,0.3
19-04-21,1.6
19-04-21,0.3
19-04-21,0.2
19-04-21, -   
19-04-21,0.3
19-04-21,0.1
19-04-21,0.1
19-04-21,0.1
19-04-21,0.1
19-04-21,0.8
19-04-21,0.1
19-04-21,0.3
19-04-21,0.1
19-04-21,0.3
19-04-21,0.1
19-04-21,0.2
19-04-21,0.3
19-04-21,0.1
19-04-21,0.2
19-04-21,0.1
19-04-21,0.3
19-04-21,0.3
19-04-21,0.3
20-04-21, -   
20-04-21,0.3
20-04-21,0.1
20-04-21,0.2
20-04-21,0.7
20-04-21,0.6
20-04-21,0.1
20-04-21,0.8
20-04-21,0.8
20-04-21,0.1
20-04-21,2.2
20-04-21,0.1
20-04-21,0.2
20-04-21,0.1
20-04-21,0.9
20-04-21, -   
20-04-21,3.2
20-04-21,1.2
20-04-21, -   
20-04-21, -   
20-04-21,0.1
20-04-21,0.4
20-04-21,0.4
20-04-21, -   
20-04-21,0.1
20-04-21,0.1
20-04-21,0.1
21-04-21,0.6
21-04-21,0.4
21-04-21,0.1
21-04-21,0.1
21-04-21,0.2
21-04-21,0.8
21-04-21,0.2
21-04-21,0.1
21-04-21,0.1
21-04-21,0.2
21-04-21,0.1
21-04-21,0.1
21-04-21,0.2
21-04-21,0.2
21-04-21,3.9
21-04-21,0.1
21-04-21,0.4
21-04-21,0.2
21-04-21,1
21-04-21,0.1
21-04-21,0.1
22-04-21,1.1
22-04-21,0.1
22-04-21,0.3
22-04-21,0.3
22-04-21,1.3
22-04-21, -   
22-04-21,0.1
22-04-21,1.1
22-04-21,1.8
22-04-21,2.1
22-04-21,0.4
22-04-21,0.1
22-04-21,0.1
22-04-21,0.3
22-04-21,1
22-04-21,0.4
22-04-21,0.2
22-04-21,1
22-04-21, -   
22-04-21, -   
23-04-21,0.3
23-04-21,0.2
23-04-21,0.2
23-04-21,0.3
23-04-21,0.2
23-04-21,1.9
23-04-21,1.3
23-04-21,0.3
23-04-21,0.2
23-04-21,0.1
23-04-21,0.3
23-04-21,0.2
23-04-21,0.2
23-04-21,0.3
23-04-21,0.1
23-04-21, -   
23-04-21,0.1
23-04-21,0.1
23-04-21,0.3
24-04-21,0.3
24-04-21,0.7
24-04-21,0.1
24-04-21,0.6
24-04-21,2.4
24-04-21,2
24-04-21,0.3
24-04-21,0.9
24-04-21,0.8
24-04-21, -   
24-04-21,0.1
25-04-21,0
26-04-21,1
26-04-21,1.1
26-04-21,1.7
26-04-21,0.3
26-04-21,0.1
26-04-21,1.8
26-04-21,0.1
26-04-21,0.3
26-04-21,1.7
26-04-21,0.1
26-04-21,1
26-04-21,0.3
26-04-21,0.1
26-04-21,0.3
26-04-21,0.1
26-04-21,0.3
27-04-21,0.4
27-04-21,2
27-04-21,0.8
27-04-21,1.3
27-04-21,3.7
27-04-21, -   
27-04-21,0.1
27-04-21,0.5
27-04-21,0.1
27-04-21,0.6
27-04-21,0.1
27-04-21,0
27-04-21,0.4
27-04-21,0.1
27-04-21,1
28-04-21,1.8
28-04-21,0.6
28-04-21,1.8
28-04-21,0.3
28-04-21,0.3
28-04-21,0.5
28-04-21,0.3
28-04-21,0.5
28-04-21, -   
28-04-21,1
28-04-21,0
29-04-21,0.3
29-04-21,1.8
29-04-21,5
29-04-21,0.2
29-04-21,0.1
29-04-21,2.3
29-04-21,1.8
29-04-21,0.8
29-04-21,0.2
29-04-21,0.2
29-04-21,0.4
29-04-21,0.1
30-04-21,0.3
30-04-21,0.5
30-04-21,0.2
30-04-21,0.1
30-04-21,0.1
30-04-21,0.8
30-04-21,0.3
01-05-21,0.3
01-05-21,0.4
01-05-21,0.3
01-05-21,0.3
01-05-21,0.5
01-05-21,0.7
01-05-21,0.4
01-05-21,0.1
03-05-21,1.2
03-05-21,1.2
03-05-21,0.1
03-05-21,0.8
04-05-21,0.6
04-05-21,0.1
04-05-21,0.5
04-05-21,0.3
04-05-21,2.2
04-05-21,0.8
05-05-21,0.3
05-05-21,0.8
05-05-21,0.3
05-05-21,0.3
05-05-21,0.2
05-05-21,0.3
05-05-21,0.3
05-05-21,0.2
05-05-21,0.1
05-05-21,0.1
05-05-21,0.5
05-05-21,0.3
05-05-21,1
05-05-21,0.4
05-05-21,0.5
05-05-21,0.2
05-05-21,0.1
05-05-21, -   
05-05-21,0.4
05-05-21,0.3
05-05-21,0.1
05-05-21,0.1
05-05-21,0.4
05-05-21,0.1
05-05-21,0.3
06-05-21,0.2
06-05-21,0.2
06-05-21,0.2
06-05-21,0.2
06-05-21,0.1
06-05-21,0.7
06-05-21,0.1
06-05-21,0.2
06-05-21,0.4
06-05-21,0.9
06-05-21,0.3
06-05-21,0.3
06-05-21,1.3
06-05-21,0.3
06-05-21,0.1
06-05-21,0.3
06-05-21,0.7
06-05-21,0.2
06-05-21,0.2
06-05-21,0.2
06-05-21,0.1
06-05-21,0.1
06-05-21,0
06-05-21,0.1
06-05-21,0.2
06-05-21,0.2
06-05-21,0.2
07-05-21,0.4
07-05-21,0.1
07-05-21,0.1
07-05-21,0.1
07-05-21,0.1
07-05-21,0.3
07-05-21,0.1
07-05-21,3.8
07-05-21,2.9
07-05-21,0.3
07-05-21,0.3
07-05-21,0.3
07-05-21,0.2
07-05-21,0.3
07-05-21,0.1
07-05-21,0.2
07-05-21,0.2
07-05-21,0.2
07-05-21,0.5
07-05-21,0.2
07-05-21,0.1
07-05-21,0.2
07-05-21,1
07-05-21,0.1
07-05-21,1
07-05-21,0
07-05-21,0.2
07-05-21,0.3
07-05-21,0.2
07-05-21,0.4
08-05-21,0.1
08-05-21,0.4
08-05-21,0.2
08-05-21,1.3
08-05-21,0.9
08-05-21,1.8
08-05-21,0.2
08-05-21,2.8
08-05-21,0.2
08-05-21,0.6
08-05-21,0.2
08-05-21,0
08-05-21,0.2
09-05-21,0
10-05-21,0.3
10-05-21,2.2
10-05-21,0.8
10-05-21,0.3
10-05-21,0.3
10-05-21,1.3
10-05-21,0.3
10-05-21,1.6
10-05-21,0.3
10-05-21,0.3
10-05-21,0.5
10-05-21,0.1
10-05-21, -   
10-05-21,0.2
10-05-21,0.3
10-05-21,0.3
10-05-21,0.1
10-05-21,0.3
11-05-21,0.1
11-05-21,0.1
11-05-21, -   
11-05-21, -   
11-05-21,0.1
11-05-21,2.4
11-05-21,0.4
11-05-21,0.6
11-05-21,0.6
11-05-21,0.1
11-05-21,0.4
11-05-21,0.8
11-05-21,1
11-05-21,0.3
11-05-21,0.3
11-05-21,0.3
11-05-21,0.1
11-05-21,0.4
11-05-21,0.2
11-05-21,0
11-05-21,0.1
11-05-21,0.3
11-05-21,0.3
12-05-21,1.7
12-05-21,0.2
12-05-21,0.3
12-05-21,1
12-05-21,0.1
12-05-21,0.1
12-05-21,0.3
12-05-21,0.5
12-05-21,0.1
12-05-21,0.3
12-05-21,0.3
12-05-21,0.9
12-05-21,0.2
12-05-21,0.3
12-05-21,0.1
12-05-21,0.4
12-05-21,0.1
12-05-21,0.1
12-05-21,0.1
12-05-21,0.2
12-05-21,0.2
12-05-21,0.1
12-05-21,1
12-05-21,0.1
12-05-21,0
12-05-21,0.5
13-05-21,2.4
13-05-21,0.1
13-05-21,0.4
13-05-21,0.9
13-05-21,1.3
13-05-21,0.2
13-05-21,0.8
13-05-21,0.3
13-05-21,1
13-05-21,1.3
13-05-21,0.3
13-05-21,2.1
13-05-21,2
13-05-21,0.2
13-05-21,0.6
13-05-21,0.4
13-05-21,0
13-05-21,0.1
13-05-21,0.6
13-05-21,0.1
14-05-21,0.1
14-05-21,0.1
14-05-21,0.1
14-05-21,6.7
14-05-21,0.3
14-05-21,2.7
14-05-21,0.2
14-05-21,0.1
14-05-21,0.2
14-05-21,1
14-05-21,0.1
14-05-21,0.8
14-05-21,0.3
14-05-21,1.2
14-05-21,0.1
14-05-21,1.1
14-05-21,0.1
14-05-21,0.1
14-05-21,0.1
14-05-21,0.1
14-05-21,0.5
14-05-21, -   
14-05-21,0
14-05-21, -   
14-05-21,0.1
15-05-21,0.6
15-05-21,0.1
15-05-21,0.3
15-05-21,0.2
15-05-21,4.3
15-05-21,5.7
15-05-21,0.1
15-05-21,2.3
15-05-21,0.8
15-05-21,0.1
15-05-21,1
15-05-21,0.2
15-05-21,1.8
15-05-21,0.3
15-05-21,0.1
15-05-21,0
15-05-21,0.3
15-05-21,0.1
16-05-21, -   
17-05-21,0.5
17-05-21,0.4
17-05-21,0.4
17-05-21,0.4
17-05-21,0.1
17-05-21,0.3
17-05-21,0.3
17-05-21,1.1
17-05-21,0.9
17-05-21,0.1
17-05-21,0.4
17-05-21,0.5
17-05-21,0.3
17-05-21,0.3
17-05-21,0.3
18-05-21,0.1
18-05-21,0.1
18-05-21,1.1
18-05-21,2.2
18-05-21,0.2
18-05-21,0.1
18-05-21,0.8
18-05-21,0.4
18-05-21,0.1
18-05-21,0.5
18-05-21,0.7
18-05-21,1
18-05-21,0.6
18-05-21,0.4
18-05-21, -   
18-05-21,0
18-05-21,0.3
19-05-21,2
19-05-21,1.8
19-05-21,0.8
19-05-21,1.3
19-05-21,0.1
19-05-21,0.2
19-05-21,0.1
19-05-21,0.2
19-05-21,0.2
19-05-21,0.1
19-05-21,0.2
19-05-21,0.1
19-05-21,0.2
19-05-21,0.1
19-05-21,0.2
19-05-21,0.1
19-05-21,0.5
19-05-21, -   
19-05-21,0.3
19-05-21,0.1
19-05-21,0.3
19-05-21,1.5
19-05-21,0.3
19-05-21,0.1
19-05-21,0.3
19-05-21,0.1
19-05-21,0.1
19-05-21,0.1
19-05-21,0.1
19-05-21,0.2
19-05-21,0.8
19-05-21,0.3
19-05-21,1
19-05-21,0
19-05-21,0.2
19-05-21,0.1
19-05-21,0.1
19-05-21,0.1
19-05-21,0.3
19-05-21,0.1
20-05-21,0.3
20-05-21,0.1
20-05-21,1
20-05-21,0.2
20-05-21,0.7
20-05-21,1.9
20-05-21,0.3
20-05-21, -   
20-05-21,0.5
20-05-21,0.5
20-05-21,0.7
20-05-21,0.6
20-05-21,0.3
20-05-21,0.3
20-05-21,0.1
20-05-21,0.4
20-05-21,0.1
20-05-21,0
20-05-21,0.2
21-05-21,0.8
21-05-21,0.4
21-05-21,0.8
21-05-21,0.8
21-05-21,0.1
21-05-21,0.2
21-05-21,0.2
21-05-21,0.2
21-05-21,0.7
21-05-21,0.3
21-05-21,0.2
21-05-21,0.8
21-05-21,0.3
21-05-21,0.2
21-05-21,0.4
21-05-21,0.1
21-05-21,0.7
21-05-21,0.7
21-05-21,2.3
21-05-21,0.4
21-05-21,0.4
21-05-21,0.1
21-05-21,0.2
21-05-21,0.1
21-05-21,0.3
21-05-21,0.3
21-05-21, -   
21-05-21,0
21-05-21,0.1
21-05-21,0.7
21-05-21,0.1
21-05-21,0.4
22-05-21,0.5
22-05-21,0.2
22-05-21,0.8
22-05-21,0.3
22-05-21,0.1
22-05-21,0.1
22-05-21,0.8
22-05-21, -   
22-05-21,0.5
22-05-21,0.5
22-05-21,0.1
22-05-21, -   
22-05-21,0.1
22-05-21,0.2
22-05-21,0.1
22-05-21,0.2
22-05-21,0.6
22-05-21,0.1
22-05-21,0
22-05-21,0.1
24-05-21,0.4
24-05-21,0.4
24-05-21,0.3
24-05-21,0.1
24-05-21,0.6
24-05-21,0.2
24-05-21,0.7
24-05-21,0.5
24-05-21,0.2
24-05-21,0.1
24-05-21,0.9
24-05-21,0.3
24-05-21,0.3
24-05-21,0
24-05-21,0.3
24-05-21,0.3
25-05-21,0.1
25-05-21,0.1
25-05-21,0.1
25-05-21,0.1
25-05-21,0.5
25-05-21,0.3
25-05-21,0.3
25-05-21,0.1
25-05-21,1
25-05-21,0.7
25-05-21,0.6
25-05-21,0.3
25-05-21,0.1
25-05-21,0.1
25-05-21,0.1
25-05-21,0.8
25-05-21,0.1
25-05-21,0.1
25-05-21,1
25-05-21,0.1
25-05-21,0.2
25-05-21,0.1
25-05-21,0.1
25-05-21,0.1
25-05-21,0.2
25-05-21,0.1
25-05-21,0.1
25-05-21,0.1
26-05-21,0.8
26-05-21,1.1
26-05-21,1.3
26-05-21,0.2
26-05-21,0.5
26-05-21,0.2
26-05-21,0.1
26-05-21, -   
26-05-21,0.2
26-05-21,0.1
26-05-21,0.1
26-05-21,0.4
26-05-21,0.1
26-05-21,0.2
26-05-21, -   
26-05-21,1.4
26-05-21,0.1
26-05-21,1
26-05-21,0.1
27-05-21,0.6
27-05-21,0.3
27-05-21,0.1
27-05-21,0.3
27-05-21,0.3
27-05-21,0.3
27-05-21,2.1
27-05-21,0.4
27-05-21,0.8
27-05-21,0.3
27-05-21,0.1
27-05-21,0.4
27-05-21,0.2
27-05-21,0.3
27-05-21,0.3
27-05-21,0.6
27-05-21,0.1
27-05-21,0.4
27-05-21,0.8
27-05-21,0.2
28-05-21,0.4
28-05-21,0.1
28-05-21,0.2
28-05-21,0.8
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.1
28-05-21,0.1
28-05-21,0.3
28-05-21,0.7
28-05-21,0.8
28-05-21,0.8
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.3
28-05-21,0.2
28-05-21,0.1
28-05-21,0.1
28-05-21,0.1
28-05-21,0.1
28-05-21,0.4
28-05-21,0.1
28-05-21,0
28-05-21,0.2
28-05-21,0.1
28-05-21,0.1
28-05-21,0.3
29-05-21,0.4
29-05-21,0.1
29-05-21,0.3
29-05-21,0.2
29-05-21,1.6
29-05-21,0.7
29-05-21,0.4
29-05-21,0.1
29-05-21,0.7
29-05-21,0.3
29-05-21,0.2
29-05-21,0.1
29-05-21,0.1
29-05-21,0.2
29-05-21,0.8
29-05-21,0.2
29-05-21,0.3
29-05-21,0.1
29-05-21,0.1
29-05-21,0.2
30-05-21,0
31-05-21,0.8
31-05-21,0.7
31-05-21, -   
31-05-21,0.3
31-05-21,0.3
31-05-21,0.1
31-05-21,0.2
31-05-21,0.1
31-05-21,0.6
31-05-21,0.4
31-05-21,0.4
31-05-21,0.1
31-05-21,0.3
31-05-21,0.5
31-05-21,0.3
31-05-21,0.1
31-05-21,1.2
31-05-21,0.2
31-05-21, -   
31-05-21,0
31-05-21,0.1
31-05-21,0.3
31-05-21,0.1
01-06-21,0.2
01-06-21,0.1
01-06-21,0.1
01-06-21,0.1
01-06-21,1
01-06-21,0.4
01-06-21,0.2
01-06-21,1
01-06-21,0.3
01-06-21,0.1
01-06-21,1.1
01-06-21,0.3
01-06-21,0.4
01-06-21, -   
01-06-21,0
01-06-21,0.1
01-06-21,0.3
01-06-21,0.8
02-06-21,1
02-06-21,0.4
02-06-21,0.1
02-06-21,0.3
02-06-21,0.8
02-06-21,0.1
02-06-21,0.1
02-06-21,0.2
02-06-21,0.4
02-06-21,0.7
02-06-21,0.7
02-06-21,0
02-06-21,0.2
03-06-21,0.1
03-06-21,0.1
03-06-21,0.9
03-06-21,0.5
03-06-21,0.4
03-06-21,0.1
03-06-21,0.6
03-06-21,0.3
03-06-21,1.7
03-06-21,0.1
03-06-21,0
04-06-21,0.1
04-06-21,0.1
04-06-21,0.2
04-06-21, -   
04-06-21,0.1
04-06-21,0.3
04-06-21,0.3
04-06-21,0.2
04-06-21,0.2
04-06-21,0.2
04-06-21,0.4
04-06-21,0.2
04-06-21,0.5
04-06-21,0.4
04-06-21,0.4
04-06-21,0.2
